date,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210405,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,65.375,61.041666666666664,57.38095238095238,58.041666666666664,71.0,62.75,65.04166666666667,57.333333333333336,76.0,65.75,73.20833333333333,62.75,47.916666666666664,57.291666666666664,59.604166666666664,51.5,52.708333333333336,49.25,52.958333333333336,57.75,60.25,56.166666666666664,54.708333333333336,66.08333333333333,63.041666666666664,74.91666666666667,69.625,60.833333333333336,64.8125,65.125,36.358695652173914,54.5,56.791666666666664,68.70833333333333,51.0
20210406,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,58.875,53.708333333333336,54.910714285714285,55.770833333333336,61.708333333333336,55.958333333333336,58.666666666666664,52.625,70.91666666666667,58.166666666666664,69.875,57.458333333333336,49.583333333333336,52.166666666666664,47.666666666666664,51.375,51.958333333333336,44.916666666666664,44.125,53.791666666666664,46.083333333333336,47.791666666666664,46.708333333333336,55.291666666666664,53.041666666666664,67.5,66.29166666666667,56.333333333333336,55.833333333333336,52.916666666666664,72.20833333333333,54.125,59.5,68.125,48.208333333333336
20210407,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,72.54166666666667,69.08333333333333,67.125,76.29166666666667,75.25,71.70833333333333,70.70833333333333,67.83333333333333,79.625,72.625,81.04166666666667,68.29166666666667,65.04166666666667,67.125,59.958333333333336,57.375,50.145833333333336,63.083333333333336,58.625,57.666666666666664,58.833333333333336,63.5,60.0,69.0,67.75,79.16666666666667,78.20833333333333,77.29166666666667,75.66666666666667,74.625,100.25,67.125,69.625,77.0,68.375
20210408,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,62.291666666666664,62.75,64.58333333333333,64.5625,69.08333333333333,64.33333333333333,69.54166666666667,64.125,83.29166666666667,68.04166666666667,81.29166666666667,66.5,64.16666666666667,62.291666666666664,54.25,59.166666666666664,60.333333333333336,59.958333333333336,59.270833333333336,59.166666666666664,55.875,54.333333333333336,54.0,62.041666666666664,62.125,70.75,64.875,61.666666666666664,59.666666666666664,58.375,80.375,68.25,73.33333333333333,74.04166666666667,61.208333333333336
20210409,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,61.625,63.916666666666664,64.83333333333333,65.70833333333333,66.33333333333333,63.208333333333336,61.041666666666664,62.5,65.875,63.0,72.04166666666667,62.083333333333336,68.04166666666667,67.91666666666667,63.958333333333336,67.79166666666667,67.08333333333333,64.16666666666667,63.583333333333336,59.291666666666664,63.666666666666664,61.583333333333336,65.625,63.416666666666664,67.16666666666667,66.75,69.66666666666667,61.833333333333336,63.791666666666664,64.04166666666667,67.48611111111111,72.625,76.54166666666667,67.875,72.54166666666667
20210410,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,88.0,91.875,94.33333333333333,128.9375,95.16666666666667,93.375,92.625,90.58333333333333,95.58333333333333,85.97270114942529,95.125,85.25,89.16666666666667,87.04166666666667,76.625,87.625,82.79166666666667,91.58333333333333,78.45833333333333,90.20833333333333,93.0,84.20833333333333,81.16666666666667,90.41666666666667,98.0,101.41666666666667,90.25,88.29166666666667,91.25,91.875,72.5,92.41666666666667,88.66666666666667,93.58333333333333,84.83333333333333
20210411,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,73.47916666666667,71.08333333333333,77.91666666666667,74.52083333333333,76.25,76.04166666666667,77.20833333333333,82.5,84.91666666666667,77.27729885057471,92.54166666666667,76.70833333333333,98.91666666666667,97.75,92.08333333333333,92.33333333333333,90.70833333333333,102.66666666666667,97.75,90.875,96.08333333333333,84.20833333333333,85.75,84.83333333333333,89.83333333333333,84.91666666666667,77.33333333333333,68.95833333333333,74.91666666666667,73.33333333333333,64.5,89.29166666666667,88.16666666666667,74.75,79.58333333333333
20210412,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,83.08333333333333,79.95833333333333,80.54166666666667,77.3125,80.625,79.58333333333333,67.33333333333333,67.75,73.45833333333333,72.29166666666667,81.70833333333333,73.75,76.79166666666667,81.29166666666667,67.91666666666667,66.66666666666667,66.5,70.25,73.70833333333333,76.41666666666667,79.0,81.91666666666667,81.375,75.375,77.79166666666667,78.66666666666667,80.83333333333333,75.125,81.83333333333333,75.70833333333333,56.5,74.33333333333333,74.58333333333333,79.91666666666667,72.70833333333333
20210413,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,35.3125,31.041666666666668,27.130208333333332,32.125,30.208333333333332,32.791666666666664,33.333333333333336,29.125,39.458333333333336,36.166666666666664,36.125,31.125,32.875,35.041666666666664,26.791666666666668,30.833333333333332,28.791666666666668,28.041666666666668,29.875,27.041666666666668,31.666666666666668,33.166666666666664,31.041666666666668,28.666666666666668,33.041666666666664,36.416666666666664,30.041666666666668,31.791666666666668,34.958333333333336,31.125,48.5,36.958333333333336,29.666666666666668,36.0,34.708333333333336
20210414,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,63.791666666666664,64.08333333333333,62.848958333333336,71.72916666666667,66.66666666666667,72.41666666666667,68.375,64.70833333333333,80.08333333333333,73.125,79.125,66.54166666666667,59.5,63.083333333333336,52.166666666666664,64.0,58.583333333333336,48.291666666666664,56.958333333333336,61.291666666666664,65.5,59.041666666666664,59.208333333333336,66.625,69.08333333333333,78.70833333333333,66.41666666666667,64.375,71.41666666666667,63.083333333333336,52.22222222222223,63.125,66.375,76.25,65.625
20210415,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,176.16666666666666,166.4375,170.25,197.6875,176.58333333333334,174.5,175.79166666666666,167.79166666666666,183.89583333333334,180.625,191.83333333333334,177.20833333333334,174.0625,191.29166666666666,166.29166666666666,147.41666666666666,161.45833333333334,160.79166666666666,159.75,153.04166666666666,160.41666666666666,154.91666666666666,148.33333333333334,167.66666666666666,167.1875,194.66666666666666,175.91666666666666,170.5,165.125,162.625,171.25,193.58333333333334,182.45833333333334,182.04166666666666,182.875
20210416,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,123.20833333333333,121.20833333333333,112.375,126.14583333333333,114.75,118.625,125.70833333333333,102.33333333333333,177.79166666666666,161.29166666666666,178.25,149.66666666666666,106.08333333333333,104.79166666666667,90.0,110.75,97.08333333333333,63.208333333333336,71.33333333333333,48.958333333333336,54.125,67.33333333333333,69.04166666666667,82.25,88.41666666666667,150.91666666666666,142.08333333333334,140.66666666666666,149.33333333333334,126.08333333333333,152.125,182.875,183.79166666666666,220.875,210.5625
20210417,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,35.125,33.708333333333336,33.666666666666664,38.291666666666664,36.916666666666664,37.125,34.708333333333336,53.458333333333336,40.708333333333336,34.833333333333336,44.5,34.916666666666664,33.166666666666664,33.958333333333336,25.458333333333332,33.166666666666664,33.125,28.958333333333332,30.875,36.5,33.083333333333336,36.291666666666664,38.083333333333336,37.541666666666664,33.166666666666664,46.791666666666664,43.75,37.208333333333336,44.333333333333336,36.958333333333336,54.166666666666664,40.625,41.708333333333336,40.958333333333336,32.541666666666664
20210418,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,68.70833333333333,66.83333333333333,64.625,72.29166666666667,70.54166666666667,73.08333333333333,63.75,41.666666666666664,73.70833333333333,63.625,76.25,66.70833333333333,50.5,57.916666666666664,45.208333333333336,56.291666666666664,56.708333333333336,44.833333333333336,49.541666666666664,53.791666666666664,49.375,65.33333333333333,55.916666666666664,66.29166666666667,65.75,96.625,85.0,70.58333333333333,78.25,74.41666666666667,83.54166666666667,61.291666666666664,61.541666666666664,78.33333333333333,59.083333333333336
20210419,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,96.45833333333333,90.58333333333333,101.29166666666667,96.375,98.33333333333333,101.70833333333333,93.625,75.23958333333333,108.04166666666667,96.41666666666667,107.95833333333333,95.29166666666667,82.125,96.875,75.95833333333333,78.875,77.79166666666667,77.25,81.125,82.58333333333333,87.625,89.45833333333333,86.25,95.20833333333333,90.41666666666667,115.625,102.375,93.875,100.875,99.10416666666667,103.625,91.54166666666667,92.5,109.0,78.16666666666667
20210420,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,82.625,79.375,93.04166666666667,85.52083333333333,97.91666666666667,86.875,93.20833333333333,85.05208333333333,100.27083333333333,92.75,108.625,89.54166666666667,89.875,88.20833333333333,82.66666666666667,84.58333333333333,80.66666666666667,81.8125,84.625,87.95833333333333,88.41666666666667,80.54166666666667,86.875,96.0,90.91666666666667,102.375,92.58333333333333,80.125,78.20833333333333,82.16666666666667,97.25,79.95833333333333,90.375,96.375,90.5
20210421,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,62.958333333333336,56.583333333333336,66.79166666666667,60.479166666666664,65.79166666666667,64.75,65.91666666666667,61.375,67.375,60.666666666666664,71.5,57.75,67.25,70.625,65.45833333333333,62.083333333333336,62.083333333333336,73.22480620155038,86.0,76.29166666666667,80.70833333333333,63.0,76.20833333333333,89.29166666666667,87.08333333333333,72.0,65.875,53.5,52.333333333333336,58.208333333333336,65.29166666666667,66.29166666666667,71.875,63.666666666666664,55.375
20210422,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,50.916666666666664,46.083333333333336,60.050438596491226,48.270833333333336,47.583333333333336,48.583333333333336,47.791666666666664,46.916666666666664,48.458333333333336,50.541666666666664,51.75,51.25,55.291666666666664,48.416666666666664,48.32608695652174,63.916666666666664,60.270833333333336,43.5,42.833333333333336,42.5625,45.166666666666664,38.875,37.875,45.125,43.583333333333336,49.583333333333336,44.541666666666664,46.166666666666664,46.541666666666664,41.791666666666664,49.875,53.083333333333336,57.375,49.666666666666664,53.958333333333336
20210423,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,47.208333333333336,38.416666666666664,42.82456140350877,43.645833333333336,42.875,40.458333333333336,45.333333333333336,37.291666666666664,43.958333333333336,49.0,50.416666666666664,48.666666666666664,58.541666666666664,47.1875,45.79891304347826,56.166666666666664,57.0,35.94186046511628,49.25,44.833333333333336,45.375,38.875,41.708333333333336,46.458333333333336,38.833333333333336,49.083333333333336,47.375,43.583333333333336,45.375,39.041666666666664,42.791666666666664,51.541666666666664,57.333333333333336,50.333333333333336,47.875
20210424,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,44.083333333333336,38.666666666666664,40.0,41.916666666666664,42.625,40.541666666666664,43.0,38.833333333333336,47.208333333333336,44.708333333333336,51.916666666666664,44.875,42.708333333333336,40.541666666666664,39.583333333333336,41.208333333333336,40.708333333333336,39.791666666666664,39.666666666666664,38.333333333333336,38.708333333333336,36.291666666666664,38.083333333333336,42.708333333333336,39.708333333333336,44.666666666666664,45.791666666666664,42.208333333333336,41.083333333333336,38.75,49.833333333333336,38.375,42.291666666666664,48.75,40.333333333333336
20210425,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,69.66666666666667,56.416666666666664,64.83333333333333,61.041666666666664,61.833333333333336,66.41666666666667,56.833333333333336,62.333333333333336,62.291666666666664,60.916666666666664,65.29166666666667,65.75,56.25,55.0,51.541666666666664,52.75,55.125,47.75,47.5,47.0,49.041666666666664,39.541666666666664,40.291666666666664,56.333333333333336,54.166666666666664,75.41666666666667,70.08333333333333,59.083333333333336,72.625,63.625,75.875,64.20833333333333,63.041666666666664,64.45833333333333,60.458333333333336
20210426,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,61.625,58.5,64.08333333333333,63.333333333333336,64.91666666666667,67.29166666666667,65.25,67.29166666666667,70.79166666666667,66.54166666666667,75.95833333333333,64.45833333333333,67.875,69.41666666666667,65.54166666666667,64.66666666666667,70.75,69.91666666666667,62.166666666666664,59.625,65.25,61.75,61.625,64.45833333333333,67.66666666666667,66.33333333333333,60.041666666666664,57.291666666666664,60.458333333333336,57.125,72.54166666666667,72.5,77.08333333333333,67.0,73.0
20210427,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,85.5,74.66666666666667,73.58333333333333,73.45833333333333,73.5,78.66666666666667,79.20833333333333,75.91666666666667,84.54166666666667,85.29166666666667,93.16666666666667,82.125,94.75,96.08333333333333,81.625,139.20833333333334,118.33333333333333,77.04166666666667,77.6875,78.41666666666667,79.20833333333333,88.10416666666667,85.66666666666667,91.5625,89.41666666666667,126.79166666666667,99.16666666666667,74.5,80.20833333333333,72.04166666666667,89.95833333333333,103.79166666666667,118.70833333333333,87.04166666666667,111.79166666666667
20210428,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,58.666666666666664,55.375,59.166666666666664,51.041666666666664,53.583333333333336,56.208333333333336,57.125,52.125,61.166666666666664,60.5,60.75,56.625,51.416666666666664,54.916666666666664,49.958333333333336,57.125,57.458333333333336,48.916666666666664,50.208333333333336,59.75,58.958333333333336,58.375,52.291666666666664,56.416666666666664,53.291666666666664,63.208333333333336,62.208333333333336,55.875,60.5,56.625,61.375,51.875,59.916666666666664,61.375,60.666666666666664
20210429,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,65.75,55.458333333333336,55.791666666666664,55.083333333333336,57.666666666666664,58.541666666666664,56.333333333333336,48.0,68.04166666666667,67.20833333333333,73.29166666666667,63.583333333333336,54.708333333333336,56.458333333333336,44.041666666666664,46.708333333333336,43.041666666666664,36.75,41.416666666666664,45.083333333333336,44.416666666666664,52.333333333333336,47.958333333333336,54.416666666666664,51.416666666666664,75.79166666666667,73.54166666666667,65.75,62.375,61.5,79.0,57.75,69.0,72.04166666666667,59.708333333333336
20210430,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,38.708333333333336,31.166666666666668,30.5,32.958333333333336,33.75,35.916666666666664,31.666666666666668,25.791666666666668,43.208333333333336,40.541666666666664,44.125,42.666666666666664,27.0,33.0,31.458333333333332,26.125,25.25,27.291666666666668,25.833333333333332,33.083333333333336,34.083333333333336,31.583333333333332,28.333333333333332,31.416666666666668,28.833333333333332,41.583333333333336,43.166666666666664,44.25,34.083333333333336,36.333333333333336,43.875,30.125,36.041666666666664,43.458333333333336,32.208333333333336
20210501,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,33.625,29.333333333333332,32.416666666666664,32.291666666666664,35.625,35.791666666666664,34.416666666666664,29.791666666666668,31.75,31.583333333333332,29.25,29.958333333333332,26.041666666666668,24.875,24.916666666666668,23.875,23.916666666666668,25.083333333333332,26.0,30.708333333333332,28.583333333333332,30.208333333333332,28.041666666666668,35.625,32.875,42.833333333333336,43.083333333333336,36.666666666666664,37.166666666666664,37.75,43.416666666666664,26.916666666666668,29.666666666666668,38.125,28.5
20210502,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,45.166666666666664,38.041666666666664,40.208333333333336,40.166666666666664,42.875,42.791666666666664,43.0,38.458333333333336,50.125,48.958333333333336,52.416666666666664,48.833333333333336,38.625,39.791666666666664,35.583333333333336,40.583333333333336,39.125,34.375,33.625,36.833333333333336,38.583333333333336,34.791666666666664,34.708333333333336,40.083333333333336,44.583333333333336,45.625,40.125,43.791666666666664,38.583333333333336,45.125,46.0,50.875,46.833333333333336,49.25,42.916666666666664
20210503,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,67.83333333333333,61.125,63.666666666666664,61.541666666666664,65.83333333333333,64.08333333333333,65.33333333333333,63.541666666666664,70.58333333333333,68.875,75.95833333333333,69.70833333333333,66.41666666666667,65.54166666666667,58.791666666666664,62.75,59.708333333333336,66.95833333333333,66.29166666666667,63.833333333333336,69.75,58.916666666666664,59.916666666666664,69.375,78.83333333333333,69.45833333333333,63.875,59.958333333333336,72.0,61.25,64.375,63.25,68.75,69.29166666666667,65.29166666666667
20210504,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,58.083333333333336,46.9375,53.0,53.541666666666664,55.625,55.208333333333336,54.875,51.666666666666664,56.833333333333336,53.583333333333336,65.125,53.041666666666664,61.583333333333336,55.041666666666664,52.583333333333336,57.25,54.416666666666664,45.333333333333336,53.0,52.375,47.958333333333336,52.958333333333336,49.541666666666664,51.375,52.125,75.41666666666667,68.375,55.416666666666664,125.53846153846153,48.25,74.25,53.625,61.291666666666664,56.916666666666664,50.666666666666664
20210505,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,78.75,68.29166666666667,70.0,70.70833333333333,78.33333333333333,78.625,70.91666666666667,68.875,76.08333333333333,75.95833333333333,81.5,71.79166666666667,69.58333333333333,70.875,69.375,72.5,65.375,69.875,73.54166666666667,82.54166666666667,80.08333333333333,76.20833333333333,75.83333333333333,79.08333333333333,78.08333333333333,82.70833333333333,75.25,67.875,180.9230769230769,71.66666666666667,79.125,71.66666666666667,80.20833333333333,79.0,80.125
20210506,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,224.66666666666666,198.41666666666666,76.78030303030303,197.08333333333334,205.45833333333334,190.89583333333334,204.54166666666666,190.25,80.51157407407408,188.45833333333334,219.875,201.54166666666666,216.875,207.54166666666666,167.83333333333334,222.60416666666666,222.04166666666666,173.5,200.0,195.41666666666666,193.20833333333334,198.08333333333334,178.83333333333334,211.25,211.125,217.66666666666666,214.70833333333334,169.125,259.7884615384615,185.70833333333334,197.125,209.875,208.1875,186.375,193.91666666666666
20210507,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,145.0,97.91666666666667,93.94886363636363,98.5,126.83333333333333,127.75,109.20833333333333,101.70833333333333,101.67592592592592,104.95833333333333,117.125,113.45833333333333,114.45833333333333,126.125,128.29166666666666,106.25,96.16666666666667,171.08333333333334,174.97916666666666,251.125,255.375,254.5,234.91666666666666,185.20833333333334,136.08045977011494,199.33333333333334,184.16666666666666,91.54166666666667,104.16666666666667,102.5625,141.0,90.16666666666667,95.29166666666667,102.5,117.97916666666667
20210510,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,52.5,48.791666666666664,53.458333333333336,48.416666666666664,48.958333333333336,57.541666666666664,50.291666666666664,44.354166666666664,59.375,56.083333333333336,58.375,54.666666666666664,51.708333333333336,57.958333333333336,44.583333333333336,54.25,50.375,45.458333333333336,47.375,49.583333333333336,52.208333333333336,50.666666666666664,50.041666666666664,55.5,59.502873563218394,60.541666666666664,58.166666666666664,47.791666666666664,45.916666666666664,45.333333333333336,50.75,54.25,56.916666666666664,53.25,54.916666666666664
20210511,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,54.583333333333336,52.958333333333336,54.625,52.625,53.666666666666664,53.5,46.875,48.958333333333336,54.916666666666664,59.916666666666664,61.291666666666664,52.333333333333336,51.083333333333336,53.75,45.333333333333336,50.666666666666664,48.041666666666664,43.291666666666664,43.5,45.583333333333336,45.666666666666664,43.75,41.916666666666664,49.958333333333336,45.541666666666664,54.208333333333336,51.166666666666664,53.75,56.541666666666664,48.875,52.333333333333336,60.625,58.083333333333336,59.25,57.708333333333336
20210512,57.0,52.0,63.0,59.0,58.0,65.0,68.0,80.0,,44.0,66.0,65.0,75.0,64.0,61.0,64.0,62.0,73.0,57.0,56.0,60.0,58.0,42.0,37.0,48.0,58.0,62.0,77.0,79.0,58.0,55.0,63.0,50.0,72.0,56.0,53.708333333333336,49.916666666666664,50.75,51.625,48.708333333333336,55.0,51.666666666666664,45.083333333333336,52.958333333333336,54.708333333333336,56.333333333333336,50.083333333333336,44.708333333333336,46.041666666666664,35.083333333333336,42.25,40.083333333333336,33.25,32.833333333333336,37.916666666666664,36.333333333333336,46.625,44.541666666666664,45.166666666666664,40.625,54.791666666666664,68.66666666666667,52.25,54.583333333333336,52.208333333333336,54.75,47.208333333333336,54.458333333333336,56.0,53.291666666666664
